xcoord,ycoord,iswhite
29.74848792,20.00042855,0
24.66825751,28.10188712,0
13.3883084,28.85565953,1
19.75675652,20.50277637,0
16.55101034,31.68201764,1
30.83717926,15.29161959,1
32.1495068,1.405160162,1
13.50266055,0.205760598,1
35.74799364,37.7275505,1
35.59571634,13.16556234,1
28.91019058,38.38113476,0
33.8878099,28.65365125,0
31.78976954,6.348893022,1
35.380519,18.84692771,0
23.14113769,13.05215799,1
24.75341471,18.46533626,0
22.02195099,23.70338753,1
27.89205842,27.7237007,1
3.902149141,4.113557695,1
25.60964433,1.689101565,0
30.23552006,25.71492755,0
37.84960198,19.78878625,0
13.30345919,35.74030027,1
34.20002625,8.721699935,1
17.56778504,1.176060698,1
36.99394864,9.471543978,1
35.09109363,12.44049829,1
21.22626772,35.95138465,1
36.58786532,20.29433368,1
17.20394191,8.330305805,0
7.688454683,34.94913705,1
18.76452148,7.170329596,0
35.87136022,15.9623875,0
10.07230489,23.89429306,1
3.857893435,29.6016154,1
21.62253161,10.0803166,1
29.71818041,24.8063196,0
22.51248087,35.23115739,1
15.99184788,13.882238,1
35.51845635,28.44699444,0
11.54482514,0.520870641,0
13.57441365,8.093747851,0
37.42592072,38.49521969,1
33.00315077,19.84705362,1
29.34611269,32.66725041,1
23.74473364,28.3213355,0
8.122273709,21.90226335,1
8.476797505,38.34561191,1
2.150267434,6.944417069,0
15.91572077,37.01673515,0
9.9497706,6.798057757,1
11.60465677,13.84986891,0
25.18738884,32.30360009,0
27.25671126,14.97897718,1
28.47997393,22.94481975,0
19.34321383,18.44148826,1
8.624369365,36.93482964,1
29.2697135,30.1705821,1
33.71255802,8.326396126,1
14.63522752,5.875350699,1
30.14431262,9.607498285,0
20.46153885,31.84674454,0
22.28558237,29.86973219,0
38.52499271,20.71264672,1
11.53235071,21.10074998,1
3.673807281,5.566464046,1
11.69869426,38.28653892,1
35.40875331,38.77324674,1
29.63254927,16.62653531,1
4.655359515,4.447086491,1
27.74481335,24.94511554,0
20.23183232,30.19187794,0
27.8743473,9.511093703,0
16.2117614,8.991871308,0
39.05900525,9.667873833,1
31.89724356,32.853374,1
1.043495757,10.13423403,0
32.88796212,1.344661136,1
10.91803001,32.49938504,0
2.991691295,20.25800475,0
26.93664893,10.64557758,0
31.99233199,35.28670206,0
11.94772902,8.597074472,1
18.86076608,27.61706658,1
28.02208684,28.43307376,1
13.55896515,9.191434761,0
22.57888325,12.27057676,1
9.401263332,17.86149654,0
38.63771304,37.25005947,1
15.09440333,7.221309722,0
2.262600843,2.293246324,1
27.36613483,7.358666363,0
26.41532467,4.421621002,0
7.376446966,21.10166997,1
25.76306038,6.098578008,0
18.56664329,10.24843636,0
31.3465563,2.733690312,1
19.70902519,0.954434884,1
17.67559648,20.79469542,0
31.88301609,12.19878861,0
24.60645214,24.44238473,1
38.89333666,34.70548563,1
15.48600179,28.7246131,1
5.43885309,29.24639609,1
17.26428444,3.824565654,1
20.3930546,3.963068279,0
4.095774875,32.49367028,1
10.05670514,15.27141464,0
0.694012425,25.4415751,0
37.12425317,30.01370777,0
2.754069457,13.59207836,1
9.017732723,21.5394081,1
13.71933794,29.82315017,1
10.52464565,35.4138404,1
20.08888747,30.23738489,0
23.82990635,37.33398432,1
37.32793662,36.4327349,1
11.24523997,27.13462022,0
4.179822166,26.75083904,1
12.57559601,37.69284869,1
10.92517065,11.65396477,1
22.18950713,28.80976733,0
10.33248758,20.64943454,1
20.910028,2.907146592,0
1.411955014,16.48166773,1
24.74691524,0.318466209,0
37.7866203,9.098014122,1
17.17252243,12.09412823,0
17.03691287,0.564464623,1
11.44073076,16.53348108,0
24.21418778,32.26324249,0
26.02204751,10.3518125,1
0.244723065,36.17779104,0
12.50690957,34.51060032,1
27.96324008,5.129117975,1
14.04779522,7.601405206,0
12.66185245,25.18978179,1
27.92166447,37.19240946,0
14.56365595,39.99418311,0
4.423347463,35.66028949,0
22.68552875,2.302730421,0
2.041772592,21.28598697,0
33.14075063,24.26309547,0
4.105938331,13.46858296,1
34.14842939,19.06318728,0
24.17340087,29.20406615,0
33.98097465,1.721105691,0
20.28591127,0.505591742,0
26.20648079,9.505642294,1
22.47795127,3.748180409,0
5.678670546,26.0757375,0
20.71903145,31.23368928,0
30.39219078,4.159925188,1
17.50588377,1.969654302,1
34.63308592,0.897076761,0
21.56398336,15.74492338,0
31.65820966,21.56784625,0
23.11248699,31.2613099,0
5.551222653,3.568979314,1
26.28728464,29.43233798,0
16.8949811,36.94021334,0
29.97750221,7.660515748,0
8.138996239,8.434300491,1
6.435392896,4.278615591,1
18.88330822,3.68801283,1
30.32437426,22.41488337,0
10.70762016,5.166977589,0
35.59657139,16.66644555,0
22.68021828,39.79047886,1
0.248026695,36.9518893,0
27.59216914,26.98728017,1
17.50830038,12.36190251,0
37.35755206,23.66388528,1
10.06922931,15.77556851,0
12.41554848,15.07846775,0
7.165433123,25.16331445,1
35.26973372,36.77267046,1
39.35693161,24.96672701,1
9.385122534,30.7456912,0
20.62957027,10.02655573,1
9.87546446,15.57641674,0
5.207100848,30.76304156,1
26.75180329,26.43926845,0
28.50118875,6.832502952,0
24.76826491,24.51485107,1
37.55136483,9.309405841,1
19.15017908,19.65708069,1
4.826261305,31.76758957,1
19.42750631,23.68094786,0
39.85345523,30.29339206,0
2.191759795,39.62824412,0
30.11514989,12.90504204,0
37.03643668,34.87687756,1
34.75134475,26.45033722,1
38.42924941,6.621942034,0
11.80963143,6.397413863,0
29.80816436,33.0254618,1
4.783146625,18.66888432,1
31.42418293,20.98850103,0
30.80505943,23.45274501,0
7.228226222,9.908998624,1
26.07374668,5.199599539,0
31.92170398,7.040439445,0
10.62802569,6.861020021,1
8.460410929,14.09240312,0
29.59120824,3.907171329,1
9.184088706,6.67947327,1
34.15266676,10.79910201,1
23.30275271,29.18613117,0
15.58177587,37.20839524,0
34.3116632,9.078044771,1
30.70272651,13.88282459,1
17.42132283,38.02392463,0
2.479549446,8.746174697,0
27.12746002,25.80045835,0
0.434421737,32.36717795,1
37.80346972,13.42113319,0
34.1659649,20.94361195,1
38.96267398,30.04881136,0
20.87416012,30.65747555,0
31.45731459,34.57909715,0
39.17448135,2.025932999,0
15.21526547,20.04559043,0
0.032053015,1.605106938,1
27.13780255,14.03572172,1
1.441820607,23.45933289,0
24.11766974,32.50682575,0
20.38781222,25.6823413,1
4.606052573,23.89995864,0
28.40729182,9.470987627,0
10.31817391,38.79340598,1
27.03992733,12.46536323,0
16.81501863,26.83921886,1
39.97931212,4.725102753,0
25.9880699,36.5470817,1
24.70582121,26.97861504,0
28.83570592,36.37141387,0
13.74432023,10.21170084,0
18.34940767,29.07873472,1
4.35325266,16.26285992,1
14.33761194,10.68663396,0
3.915507407,21.75797154,0
37.40222766,13.74719649,0
37.81050123,28.9117307,0
26.72007538,25.07580464,0
20.30259949,14.27634283,0
36.76147207,26.94344832,0
25.40513237,10.21145363,1
30.55722792,2.038030028,1
24.39974913,11.53783456,1
27.35879874,10.52549857,0
9.116922219,29.06884804,0
37.2536194,29.99862882,0
17.4478222,1.220078769,1
11.5926232,11.44072744,1
17.50657806,15.15713195,1
21.73683052,19.56731533,0
23.63553655,31.21078898,0
10.24074516,20.64349686,1
28.80479805,28.21190635,1
26.46709581,2.40703624,0
33.78684897,31.86973597,0
36.66026019,3.631131118,0
28.98585336,13.5080881,1
39.51938456,15.65421394,0
35.52800476,2.971665956,0
9.814818798,37.87456319,1
4.308091271,18.86887862,1
11.28782986,4.904099298,0
28.35357073,17.0720013,1
13.60048189,27.3562458,1
5.621451864,3.752343497,1
9.826908637,21.54025143,1
17.31184307,18.56088444,1
17.23698265,16.33788045,1
2.353035831,35.02790538,0
35.14374398,37.33136154,1
4.206793322,6.399886577,1
37.54415204,23.82718611,1
29.77925917,23.54493008,0
34.27942986,10.14311196,1
10.66192018,8.485861533,1
8.769894711,4.673435266,0
18.946729,37.84239247,0
29.10608248,15.49737121,1
34.59934342,15.44446278,0
26.79045984,0.04089505,1
3.091015432,21.90765884,0
3.579285439,23.8578536,0
39.10100094,12.51864759,1
27.89505097,31.79873824,1
14.08537939,9.854032626,0
25.54266288,15.3540589,0
26.13163172,16.46970787,0
13.9231999,21.23796964,0
28.82609492,38.03988941,0
18.62517545,11.67956305,0
21.81764302,3.542170286,0
18.7550368,38.0996974,0
29.1933675,16.31085256,1
27.87038271,18.06614911,1
36.55715,28.63929537,0
34.32026386,2.320865039,0
36.40884042,16.08806015,0
11.75868793,34.59364395,1
0.974302325,11.12438295,0
26.75184201,30.32101424,1
27.26066179,28.95495281,1
9.865941624,19.5467172,0
12.92221243,0.16069226,0
12.88027707,24.30356629,1
20.94461017,5.733044066,0
17.00711027,32.86110644,1
24.96852579,7.286503516,1
34.83360391,22.15466561,1
25.04362824,0.912551181,0
22.13821862,24.46395958,1
39.89683053,36.32621373,1
21.48813704,5.674696402,0
0.518125594,21.76033696,0
7.740819529,6.642283278,0
33.54169309,27.90130853,0
35.56001883,19.81460841,0
1.062570237,11.30165494,0
1.994991432,22.47595155,0
1.016425823,33.46152022,0
23.3292487,4.070997202,0
3.30667301,2.233153731,1
13.90066135,20.28014369,0
16.53345534,23.78393599,0
26.28951755,33.51372654,1
11.27217226,13.20962338,1
26.08563824,6.164957906,0
15.8608732,25.43165199,0
35.611541,0.573751597,0
31.17334824,11.59901187,0
6.522274519,2.819817753,1
35.42220965,8.844940283,1
3.886218365,28.03648669,1
19.8180742,17.71890824,1
4.767175116,25.79549079,0
8.161132221,25.17367943,1
23.9439774,12.24802875,1
17.43167712,9.255219155,0
14.21627105,9.789340024,0
6.48315537,17.27115693,1
24.65226816,16.18617662,0
14.50087772,20.34422523,0
6.528708519,11.14758279,0
0.100276289,35.71280301,0
14.17801392,0.536486009,1
17.25967099,8.053253106,0
32.18262053,4.90626782,1
35.95636437,17.8177057,0
11.94506136,26.96025546,0
3.82619783,23.5519552,0
14.28453468,31.72031533,1
22.88338416,9.84948426,1
13.00106721,24.81880664,1
5.186145475,1.690335794,1
25.31811708,15.68298824,0
31.08648439,14.76929921,1
17.63548119,2.802344506,1
27.23854147,25.38225848,0
28.27739693,39.9828602,0
24.35205247,20.95533476,1
10.12028132,33.94517682,1
32.0821751,25.609567,0
0.421163569,12.87937617,0
6.145106484,18.71417626,1
0.358250366,37.66535388,0
12.73563547,29.68592867,0
23.82886391,10.42758667,1
4.926629533,37.32370277,0
7.988515659,35.69714536,1
32.97253343,14.12781588,1
1.103801815,33.08368447,1
4.992214159,6.288049377,1
30.85303921,22.55825341,0
35.11468071,8.442763581,1
39.06483798,10.62676206,1
27.88310514,26.91833143,1
23.16164504,18.97635445,0
2.58706533,16.14799963,1
10.91751751,19.41177917,0
12.84145678,16.5546796,0
15.7606295,8.20118252,0
12.52771982,9.483036363,1
33.86055347,33.31982435,0
32.52754156,31.02957152,1
32.62971047,15.67219939,1
24.38208199,37.00533204,1
11.56814313,4.863689856,0
0.093706148,9.392378537,0
26.96027463,18.39228267,1
2.809418703,33.08663142,1
3.045863018,18.64064492,1
5.513176648,22.14478496,0
9.05925816,5.032842231,0
38.53185206,18.10203581,0
36.62347308,6.803315705,1
20.54611271,39.8747448,1
34.17008077,1.462514462,0
2.291549179,31.96699322,1
6.331809168,6.124981248,1
18.42994156,28.04441546,1
27.89859453,9.745067622,0
38.98654728,26.18831769,1
7.320992482,1.507985478,0
2.546761592,9.100965734,0
24.39939649,14.11042696,0
11.96952186,7.524793227,1
13.30137728,31.63832498,0
0.137355927,18.06857361,1
16.07484123,39.60503328,0
26.36617699,4.042007793,0
34.34142961,38.84314302,1
12.63643369,31.61993564,0
12.87255104,20.47532562,1
5.075841903,3.598918108,1
0.442604357,10.22677769,0
28.82715494,10.34692578,0
33.13461361,39.20174945,0
30.53919207,5.899731626,1
2.314136099,3.457032867,1
23.24195493,23.84447349,1
35.59811037,8.184497794,1
13.43877685,29.32578344,1
6.345828956,2.294593599,1
0.580046307,20.97612958,0
32.69583339,31.50325528,1
28.77490122,17.16253035,1
18.66412446,20.16121857,0
26.95637476,19.21213271,1
27.13671401,19.55719436,1
32.64134003,13.72234889,1
2.716119307,5.952065958,1
39.83138453,16.05628805,0
7.975473471,25.32560727,1
37.88857134,6.361753564,0
8.322787733,35.24455821,1
8.57019992,16.36070954,0
9.080722727,39.07050311,1
18.59195974,8.138262776,0
2.2735751,11.8269112,0
30.70645453,24.73627835,0
36.89598968,12.26395258,1
13.68365183,4.053127847,1
15.20717893,12.6774659,0
16.64661821,12.79200233,0
13.62342528,19.82284286,1
8.046582504,34.50133133,1
17.51876803,33.64540587,0
30.06836257,13.49215104,1
9.156163494,23.51656791,1
12.03754992,27.50363899,0
7.467298622,9.770803939,1
2.696816185,3.974677399,1
16.56682303,5.954074012,1
16.43459358,30.03821767,1
5.96580529,3.735871072,1
13.79637207,32.81704248,1
6.336077636,22.55830876,0
28.81574053,14.98276147,1
13.10455539,1.882901875,0
18.4760493,16.0207593,1
3.455760991,23.04531787,0
22.05625231,15.95232631,0
5.988391939,4.026267687,1
11.54644248,14.30252324,0
29.53924828,27.58382948,1
3.357055966,8.63681398,0
27.07064051,1.058290119,1
25.91667818,2.966072979,0
14.63374572,24.00501741,0
15.78553096,12.92288958,0
26.83234223,26.5677599,0
10.50055383,9.626555035,1
21.56447784,29.96924252,0
25.61021803,12.77016401,1
19.43884293,16.18222314,1
11.13057819,25.46381406,1
0.381057229,2.113360435,1
17.0389482,23.71255249,0
13.22353845,2.189079732,0
21.02067322,5.286979115,0
32.67617934,13.2874409,0
31.1655255,26.01956316,0
23.11639506,34.15327763,1
19.29808406,18.55175629,1
18.62660909,19.46407401,1
34.25909057,19.91846544,0
34.27287793,25.30050622,1
8.969424721,19.74343122,0
5.764793695,14.4295431,1
18.75739898,37.06111477,0
8.587092117,37.52855007,1
32.58416059,9.111494189,0
37.57620292,12.03275878,1
36.05600523,20.14390827,1
34.26160138,18.53223363,0
34.95553141,31.00134907,0
19.4247208,29.10993852,1
18.23581251,35.6019442,0
18.0321058,33.14306811,1
21.92472592,25.34445354,1
28.43199077,6.141057297,1
29.11256415,32.36367563,1
39.88688642,35.76344422,1
16.77410812,38.56845589,0
0.301815476,35.43172558,0
33.19398833,0.128382595,1
7.55020082,35.40895098,1
14.9498404,38.0391308,0
3.547611022,13.31435133,0
30.72850383,2.011385784,1
9.200445144,19.78541026,0
25.73354132,34.63113833,1
36.27806776,33.95832798,1
22.51871363,32.66758173,0
12.4011446,20.8056672,1
27.98014646,30.03678904,1
35.38656411,27.26464704,0
0.789809202,18.84895714,1
7.562892089,30.98410105,0
33.4855479,25.81251142,1
1.481206289,35.43745364,0
35.13189051,28.54177777,0
10.87369633,12.37415974,1
31.73069224,3.559239432,1
34.85931757,17.90037522,0
7.65193903,26.72086031,0
28.80774647,35.22372949,0
25.47542562,9.969255544,1
26.23596206,4.015003625,0
30.22544957,13.44488601,1
26.30385372,20.62759575,1
26.86655598,17.27194612,1
21.25912823,23.75613924,1
17.9565397,14.25323824,1
39.46408599,36.74640476,1
17.18195427,31.78356163,1
23.50172109,39.75481524,1
26.42423752,32.34675314,0
32.64865754,15.2650265,1
23.0561576,7.518906566,1
1.841100395,28.43066383,1
37.44693704,32.97875769,0
12.09391738,16.38160273,0
20.20534737,34.61989421,1
19.73335803,2.826573597,1
7.911875425,34.70241843,1
31.89822655,18.85954389,1
32.23423257,3.132200634,1
19.32313442,29.48171769,1
36.58702721,37.11440109,1
18.79039976,16.23965824,1
0.483170565,5.349806453,1
6.299148405,1.248230959,1
19.01399528,13.83739268,1
3.061438907,35.02621139,0
3.464836912,17.25765764,1
16.0713481,28.76714798,1
13.14780659,31.47164402,0
15.95768422,18.80096028,1
24.85332346,27.00747024,0
10.25188201,26.84413198,0
34.05929665,9.070517047,1
16.49739466,33.22913993,1
1.037987678,31.01273242,1
24.91376623,30.07402998,0
22.74446076,39.17894728,1
2.565083426,2.393349974,1
35.21766368,2.8716404,0
19.77885524,30.04641864,1
4.790195943,16.14877284,1
36.90380225,9.629858692,1
36.48943005,17.07005513,0
24.71363174,39.92686387,1
9.487380157,17.55571885,0
16.12931183,1.219161216,1
9.679840397,20.99180557,1
35.62307431,32.64423339,0
8.399057259,15.31339526,0
22.75012352,34.76344891,1
31.62579227,36.8410748,0
19.82634913,9.144615686,0
36.75716129,34.55861654,1
35.7759318,3.834288489,0
14.52177794,13.62203286,1
37.92028512,29.78219356,0
4.46595044,1.603005202,1
27.94985022,4.97553362,1
24.04923258,31.86868106,0
24.08652425,7.422691287,1
8.137506255,37.5939131,1
35.05870324,7.502389018,1
26.99767468,39.33896043,0
32.99949345,24.88960051,0
33.86966478,28.06726583,0
17.25061719,6.565804362,1
37.23851354,18.3261835,0
15.034126,32.75002272,1
19.96980108,30.93238545,1
1.682734675,7.285339141,0
0.879138336,0.500195469,1
34.43544072,0.153209407,0
7.001593658,29.06615401,0
21.12173514,1.582905129,0
30.33784049,16.8011848,1
14.99473828,28.31754333,1
14.28993723,16.3782082,1
30.33091977,22.54515524,0
34.79906939,21.93842622,1
1.756436421,37.1481187,0
37.70947148,35.92924515,1
23.19002974,32.99276374,0
26.61910823,31.88613125,0
1.381620803,8.605549359,0
9.905748084,21.02210381,1
8.107961017,28.32792124,0
24.2317606,31.54745784,0
18.93013688,10.12653055,0
37.3715075,33.86216512,1
0.61900367,4.501443646,1
19.81517856,20.53926216,0
27.48258109,14.09246548,1
4.526535464,1.244023809,1
25.18455273,0.076664543,0
3.103398927,8.014426838,0
24.21822678,18.72874361,0
28.06202668,2.910256953,1
13.05599094,2.771674106,0
11.63247198,18.29494717,0
4.703302972,35.30873849,0
23.35982802,8.832079819,1
28.68482292,35.87440662,0
23.09979861,38.2384208,1
16.40281038,5.313299765,1
28.7655759,39.60622014,0
35.57683958,15.09211331,0
24.49726122,34.85347327,1
5.186793211,28.04885695,1
29.0170592,11.54645594,0
18.05511434,31.43444983,1
37.04110792,38.05732438,1
38.58286443,10.36951111,1
23.05109525,6.706336045,1
28.42733535,29.87247272,1
27.38409535,0.535493475,1
31.12512263,0.942399882,1
8.442514366,20.6679464,1
12.80845693,5.17706898,0
20.19537073,3.309833061,0
39.55700469,11.8804286,1
16.98683914,4.627076064,1
25.89859882,5.378652848,0
6.208323359,9.040035346,0
24.28669848,15.39161178,0
36.37393299,10.68187654,1
25.457229,11.74837921,1
37.5490161,36.00105344,1
36.84114308,4.107173134,0
6.31694053,24.4453051,0
0.812246231,5.95858394,1
39.83206261,28.69880506,0
25.89574628,7.859136259,1
11.85225083,12.43397551,1
23.62576862,6.947464322,1
34.14401647,8.620869688,1
31.87844195,35.57916476,0
36.29014521,8.35268505,1
24.3486596,30.44895354,0
14.2688778,37.73737912,0
39.95348483,18.27762235,0
39.42381733,36.89237725,1
26.06350133,17.20418156,0
4.329991747,10.46868663,0
34.7659722,14.34213764,0
15.93544489,33.72397342,0
38.43131766,39.59682399,1
6.551993886,25.74107938,0
7.081923312,24.10080715,1
12.78119841,36.42853172,1
39.91313742,31.92436003,0
29.3476473,10.4718574,0
9.910928582,21.71000422,1
31.54959852,31.2840822,1
7.88319118,7.954460211,1
0.851592873,6.800975125,0
17.90216984,24.16664442,0
11.34382396,10.30241853,1
1.545971177,34.96644063,0
34.07092375,6.649161379,0
13.71264535,37.46673372,0
22.61419648,11.00055437,1
22.59592244,4.730372344,0
13.63909226,2.89872558,1
2.604627992,24.90106235,0
6.136899096,34.43423895,0
36.52650633,23.00659473,1
10.67849655,24.66990854,1
3.845697823,29.46088562,1
32.66346467,14.84301355,1
7.907881617,12.05550193,1
19.52723564,33.29855774,1
39.4104477,38.32387563,1
3.88661167,16.27912137,1
2.065236572,25.6630839,0
7.568599346,14.73767182,0
26.69033334,31.25611656,1
5.692116936,39.79061961,0
34.79921066,14.60377467,0
36.3925818,8.228834116,1
26.65112904,21.65924806,1
6.291084289,8.383628353,0
1.16364132,2.911449624,1
4.233043982,20.94169173,0
16.39269131,20.54615303,0
2.828542488,21.41640758,0
37.57695917,39.85757623,1
13.44488594,16.1150469,1
1.038345399,37.31111231,0
21.95894517,21.27876882,1
13.10622351,36.12612648,1
8.446196333,13.02793773,1
18.199262,17.37175863,1
12.3783379,34.82921223,1
11.88337148,27.20762727,0
25.83702719,18.42731564,0
6.654318279,22.89303479,0
3.070293656,30.2041034,1
18.31189255,27.87750803,1
14.98450883,16.79146158,1
20.26236877,13.00562426,1
10.51521404,8.395005706,1
14.63837309,30.27332795,1
12.76870379,36.95121935,1
36.77687662,12.45617339,1
24.81087906,13.47181279,0
39.8738057,38.7719002,1
36.19426609,32.17918433,0
30.79598873,36.66743596,0
30.27992298,25.98362515,0
3.858831842,23.4458864,0
7.090780696,18.49995496,0
2.572714913,16.95659599,1
30.11850346,31.59067797,1
23.75655028,14.27621943,0
33.65595814,24.52596445,1
14.7571158,4.793956429,1
13.63301734,13.76070066,1
26.5714911,12.21376289,1
38.97054295,9.533833698,1
15.89829665,12.62429019,0
0.046660007,1.484795635,1
17.27455587,35.03683008,0
7.597759678,33.7107065,1
29.21911551,35.04072567,0
26.67318324,37.60063912,0
28.18177609,5.373800376,1
19.22975333,3.070349017,1
24.89385049,1.635517777,0
12.77872306,31.3453673,0
26.52133835,4.996294291,0
39.43145419,13.68361584,0
9.294035711,9.161611416,1
37.15791183,34.03204377,1
37.14533354,39.74334845,1
5.306458394,32.91669928,1
35.79028086,16.5872846,0
8.700649319,16.4348115,0
7.187306026,36.01368805,1
39.46572204,1.910764714,0
11.68870064,3.117729219,0
9.927749795,15.00752893,0
7.616958464,22.46369061,1
13.35509761,21.12732788,0
9.761945445,27.26032007,0
17.31654993,27.84083124,1
22.73705801,38.0359243,1
21.38631344,9.316761357,1
8.858801047,26.19014103,1
19.29330632,0.960910114,1
4.735990436,9.404637077,0
28.67400203,37.99715874,0
32.01689189,35.73294287,0
28.92493749,11.28017435,0
35.39905087,33.86320342,1
3.674463034,11.53755015,0
26.18916769,1.977596917,0
28.9324265,18.39937459,1
15.16058234,19.73773919,1
32.94576071,18.44591311,1
16.23681001,33.10255302,1
39.32057342,3.142401332,0
29.39196997,20.79980245,0
38.94901812,20.56934005,1
17.17287924,21.84874434,0
12.8222274,32.92340886,0
23.17674814,3.454958207,0
23.46559695,9.248022018,1
19.83172715,3.183882937,1
8.965828605,3.589474054,0
3.401066817,0.339901829,1
32.890468,25.01146504,0
12.40820879,37.72358136,1
4.492245115,29.29146814,1
38.84316911,37.85204164,1
21.97894653,6.427734665,0
31.730764,2.853536977,1
15.75678766,4.222233167,1
33.6306648,25.36367423,1
35.62075378,0.016900933,0
11.23366026,26.55425664,1
0.202981032,4.326729219,1
35.9168493,27.00739054,0
10.90934256,3.91659479,0
23.70945617,27.23346417,0
12.45511726,26.08877344,1
19.40192302,16.40634888,1
37.36757715,23.02266532,1
4.84419567,28.01865974,1
9.840173548,15.56959268,0
0.461708911,35.88517592,0
16.98665287,4.357490257,1
8.162423505,23.14223035,1
3.101950528,30.41112367,1
35.72469938,15.0607726,0
33.26861629,39.11196653,0
0.812759899,15.94399621,1
39.51144103,5.7065375,0
30.74410267,14.7766955,1
0.21159397,27.84135,1
25.04228891,11.9669646,1
28.85140899,38.05503028,0
17.13502167,21.22762298,0
36.80670311,5.845707851,0
37.32654684,0.264246744,0
15.4351143,14.60238679,1
15.37452238,4.966578322,1
24.73599133,34.96213588,1
35.11677692,25.04483083,1
12.49678541,18.15464089,0
13.38797437,1.419193395,1
18.36937612,34.47937839,0
8.470997057,30.13895555,0
5.529201305,9.226686133,0
4.300733876,21.52607036,0
35.43451882,13.88703307,0
9.499366552,11.97687128,1
25.72817111,8.727331395,1
20.84945726,10.22313745,1
16.77427579,11.09527506,0
10.38110591,34.97262665,1
0.098650315,19.45687388,1
22.94030126,14.77123966,0
12.85230242,17.72178369,0
39.30454094,5.990588437,0
21.96033394,22.87945468,1
3.458484475,0.260149045,1
36.65560002,11.88014999,1
5.223831078,32.11732115,1
16.18198913,18.02882781,1
35.56226949,37.64410679,1
28.33916963,1.586796544,1
16.37931518,0.345719545,1
36.22164506,13.63362623,0
34.73238996,14.77955863,0
14.75823001,36.25844366,0
15.65118417,3.442079722,1
39.54202643,20.37449335,1
17.3327823,35.12801923,0
28.14428256,17.55205115,1
18.07342334,24.97688328,0
30.30982742,2.270423466,1
38.95013676,4.92716515,0
29.39630208,31.75966549,1
17.83898434,38.90424122,0
5.336432555,35.77988258,0
11.09137376,1.268390494,0
29.29174966,9.369809093,0
34.24381457,23.24348749,1
23.98815006,29.06172261,0
2.058216898,28.66032397,1
32.36583138,19.95723571,1
20.05251372,1.156064092,0
20.52532019,5.763540349,0
21.21922455,24.88012577,1
4.608335175,23.65258795,0
32.89824078,21.59044624,0
1.108012711,1.949039866,1
34.78886675,22.21763166,1
26.98870846,28.91485124,1
0.101141871,13.65341015,1
24.59697142,7.384825163,1
26.25581534,15.00815062,0
2.219491273,13.24768949,0
32.13302251,33.41175442,0
33.12414823,24.38512179,0
1.158589538,20.49654161,0
26.36130285,24.87593031,1
19.57560922,11.98137779,0
4.474325743,29.14691226,1
1.208165055,21.34866318,0
8.236345653,38.44762906,1
37.50122855,19.76495034,0
30.05206983,23.70339744,0
14.17881494,6.004241824,1
4.355423919,12.38435661,0
30.56184414,36.4272559,0
17.94272981,8.670350828,0
9.529881208,9.316333137,1
21.90508586,26.94440456,0
25.23309179,21.2248943,1
6.583787265,19.51084351,1
29.04053691,14.56901682,1
24.0220814,1.833665424,0
24.22168392,18.95302681,0
2.373070143,16.81992024,1
29.97180143,13.21017467,0
10.48050867,6.982679965,1
34.11143458,32.61922045,0
1.48013929,22.54144538,0
13.98300328,3.746054671,1
32.91190361,31.65558893,1
0.231170961,14.83665633,1
25.09508889,35.35439143,1
24.00680014,27.5872935,0
20.60133196,8.406286201,1
24.80338814,9.91645423,1
31.36796693,8.603769453,0
4.679272226,3.104749325,1
13.86240412,0.112306885,1
26.91974425,37.45987235,0
11.2190649,2.615843535,0
7.739080891,31.83623963,0
33.32431356,26.23756695,0
36.90703301,31.41549141,0
10.62600026,34.66765868,1
23.11500989,27.00272297,0
39.75214933,21.98135912,1
18.47160537,8.675163126,0
12.74386186,34.72240248,1
34.97918925,2.216583735,0
3.462531616,8.561211258,0
39.57262986,25.5859824,1
1.856032567,3.556124625,1
5.452293534,33.34792369,0
15.41634061,12.86265962,0
4.586389313,20.67653988,0
38.45177187,22.26228896,1
7.721551815,33.66746454,1
10.23089922,12.34069408,1
28.5741439,36.98945572,0
15.4358258,32.54588664,1
25.27720243,8.289392021,1
37.87526594,20.16576738,1
16.54157336,10.45287117,0
26.30512976,17.36750499,0
21.54500271,31.79266225,0
5.074943336,11.64304356,0
14.28793182,20.33182644,0
5.280659008,35.75793232,0
39.41849257,37.25135521,1
31.51486565,9.739241976,0
7.484826771,13.38052912,0
39.60954121,17.20873658,0
31.79481123,24.17690989,0
7.426296325,5.857168586,0
9.265813399,13.75996827,0
15.26258729,1.508108607,1
4.665771035,36.26541351,0
39.32394583,20.5177444,1
10.95802731,4.364121651,0
34.82509154,22.67486963,1
18.88603409,26.92442195,1
4.128467401,10.85078201,0
10.96191648,25.21339879,1
13.02313878,3.482441735,0
25.78102164,1.510890605,0
24.09893391,33.40536654,1
9.58156751,34.78946018,1
19.61569418,27.20361365,1
1.126945928,0.914680517,1
29.8893077,3.221008742,1
10.61374664,7.196143103,1
11.24057185,0.924642872,0
7.897537628,21.951629,1
32.13097352,10.45325659,0
29.2854601,24.16769713,0
32.77183171,24.19909802,0
25.40022143,0.387394763,0
39.366297,30.56497355,0
24.33041086,13.69905137,0
28.69404619,31.46427704,1
13.28849889,33.26427153,0
8.404860919,30.90558955,0
21.28788635,19.45783618,0
0.492654156,15.55059303,1
